time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2013-09-30T23:44:40.000Z,29.29,51.35,11.1,4.7,mb,,,,1.19,us,usb000k39z,2013-12-13T09:00:38.000Z,"12 km E of Bor?zj?n, Iran",earthquake,,4.1,0.064,,reviewed,thr,us
2013-09-30T23:35:02.050Z,55.3691,-134.9274,10,3.1,ml,,,,1.51,us,usb000ktte,2013-12-13T09:00:38.000Z,"99 km S of Port Alexander, Alaska",earthquake,,2,,,reviewed,pgc,pgc
2013-09-30T23:20:36.390Z,17.6745,-94.8706,131.28,4.3,mb,,40,0.58,1.34,us,usb000k39n,2013-12-13T09:00:38.000Z,"12 km WNW of Venustiano Carranza (Peña Blanca), Mexico",earthquake,,6,0.06,,reviewed,us,us
2013-09-30T22:57:48.500Z,14.137,-93.547,5,4.1,mb,,,,1.51,us,usb000k39a,2013-12-13T09:00:38.000Z,"137 km WSW of Puerto Madero, Mexico",earthquake,,1.9,0.131,,reviewed,unm,us
2013-09-30T22:41:03.180Z,-20.8798,-174.8969,47.49,5.4,mb,,32,5.006,1.12,us,usb000k38z,2022-05-03T16:39:52.428Z,"33 km NNE of Kolonga, Tonga",earthquake,,4.5,0.037,,reviewed,us,us
2013-09-30T22:08:28.448Z,63.2648,-151.2952,5.8,2,ml,,,,0.58,ak,ak013cjuv21o,2019-05-16T00:17:22.957Z,"37 km SE of Denali National Park, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2013-09-30T21:47:42.500Z,15.354,-94.562,17.3,4.2,md,,,,2.58,us,usb000k6f5,2013-12-13T09:00:38.000Z,"97 km S of San Francisco del Mar Viejo, Mexico",earthquake,,6.9,,,reviewed,unm,unm
2013-09-30T21:43:20.550Z,-7.1826,129.5719,159.61,4.3,mb,,83,1.887,1.4,us,usb000k37a,2013-12-13T09:00:38.000Z,"Kepulauan Babar, Indonesia",earthquake,,8.8,0.143,,reviewed,us,us
2013-09-30T21:29:44.000Z,51.6484,-175.1009,26.8,3.5,mb,,,,0.9,us,usb000k37m,2019-05-16T00:17:22.162Z,"86 km SW of Atka, Alaska",earthquake,,7.5,0.165,,reviewed,ak,us
2013-09-30T21:21:12.410Z,19.3861666666667,-155.244333333333,1.8,2.02,ml,21,84,,0.08,hv,hv60569716,2021-12-17T00:04:29.850Z,"6 km S of Volcano, Hawaii",earthquake,0.21,0.31,0.0404444919385623,4,reviewed,hv,hv
2013-09-30T21:15:56.640Z,49.4375,-120.5068333,-0.54,2.28,md,9,211,0.5942,0.41,uw,uw60602497,2016-07-22T19:17:32.770Z,"2 km S of Princeton, Canada",explosion,1.84,31.61,0.118,7,reviewed,uw,uw
