time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2004-05-31T23:52:18.210Z,-0.44,127.315,90.9,5,mwc,52,83.1,,0.98,us,usp000cwse,2016-11-10T00:36:30.954Z,"132 km SSW of Sofifi, Indonesia",earthquake,,,,,reviewed,us,hrv
2004-05-31T23:52:04.100Z,49.635,8.345,16,3,ml,52,115.8,,,us,usp000cwsd,2014-11-07T01:22:26.819Z,"1 km WNW of Worms, Germany",earthquake,,,,,reviewed,ldg,ldg
2004-05-31T23:51:14.180Z,-18.157,-178.056,654.5,4.5,mb,32,122.6,,0.71,us,usp000cwsc,2014-11-07T01:22:26.816Z,"278 km E of Levuka, Fiji",earthquake,,32.9,,14,reviewed,us,us
2004-05-31T23:42:00.570Z,5.846,126.118,169.5,4.8,mb,30,104.2,,0.82,us,usp000cwsb,2014-11-07T01:22:26.813Z,"51 km ESE of Mangili, Philippines",earthquake,,31.8,,9,reviewed,us,us
2004-05-31T23:37:02.400Z,40.932,27.418,28,2.5,ml,11,201.2,,,us,usp000cwsa,2014-11-07T01:22:26.811Z,"6 km NNW of Kumba?, Turkey",earthquake,,,,,reviewed,isk,isk
2004-05-31T23:27:00.700Z,38.75,21.06,31,3,md,4,139.1,,,us,usp000cws9,2014-11-07T01:22:26.810Z,"5 km NNE of Archontochóri, Greece",earthquake,,,,,reviewed,ath,ath
2004-05-31T23:09:35.510Z,-8.799,111.308,65,4.5,mb,15,183.9,,1.07,us,usp000cws8,2014-11-07T01:22:26.808Z,"91 km SSW of Trenggalek, Indonesia",earthquake,,,,3,reviewed,us,us
2004-05-31T23:04:09.580Z,13.654,120.916,148.7,4.3,mb,33,112,,0.73,us,usp000cws7,2014-11-07T01:22:26.805Z,"4 km E of Tingloy, Philippines",earthquake,,,,8,reviewed,us,us
2004-05-31T22:57:30.150Z,35.7371667,-121.0593333,1.461,2.1,md,11,68,0.09459,0.06,nc,nc21367874,2017-01-07T14:35:55.038Z,"8 km WSW of Oak Shores, California",earthquake,0.32,2.68,0.12,12,automatic,nc,nc
2004-05-31T22:51:18.280Z,19.0363333,-154.9808333,49.523,2.21,ml,34,258,,0.1,hv,hv5372129,2020-03-31T21:13:34.550Z,"48 km S of Leilani Estates, Hawaii",earthquake,1.03,1.3,0.2,8,reviewed,hv,hv
2004-05-31T22:50:17.630Z,6.226,125.728,162.4,4.6,mb,56,112.6,,0.93,us,usp000cws6,2014-11-07T01:22:26.800Z,"7 km ESE of Talagutong, Philippines",earthquake,,,,23,reviewed,us,us
2004-05-31T22:50:08.300Z,40.511,30.603,8,4,ml,60,65.5,,,us,usp000cws5,2014-11-07T01:22:26.795Z,"15 km SSE of Karapürçek, Turkey",earthquake,,,,,reviewed,isk,isk
2004-05-31T22:42:36.100Z,39.069,27.708,9,2.7,md,6,165.5,,,us,usp000cws4,2014-11-07T01:22:26.794Z,"5 km SE of K?rka?aç, Turkey",earthquake,,,,,reviewed,isk,isk
2004-05-31T22:32:16.000Z,-31.326,121.76,0,3.7,ml,12,143.7,,,us,usp000cws3,2014-11-07T01:22:26.792Z,"15 km SSE of Kambalda East, Australia",earthquake,,,,,reviewed,aust,aust
2004-05-31T21:47:33.670Z,-18.173,-177.953,621.4,4.3,mb,58,122.6,,0.95,us,usp000cws2,2014-11-07T01:22:26.786Z,"289 km E of Levuka, Fiji",earthquake,,22.2,,23,reviewed,us,us
2004-05-31T21:46:36.000Z,37.72,21.25,16,3.3,md,9,176.5,,,us,usp000cws1,2014-11-07T01:22:26.785Z,"9 km WSW of Kardamás, Greece",earthquake,,,,,reviewed,ath,ath
2004-05-31T21:15:13.700Z,34.163,141.591,10,4.3,mb,26,124.6,,0.76,us,usp000cws0,2014-11-07T01:22:26.783Z,"159 km SE of Katsuura, Japan",earthquake,,,,4,reviewed,us,us
2004-05-31T21:00:50.700Z,38.39,20.6,16,3.2,md,5,152.8,,,us,usp000cwrz,2014-11-07T01:22:26.782Z,"10 km WNW of Itháki, Greece",earthquake,,,,,reviewed,ath,ath
2004-05-31T20:55:46.280Z,-6.66,108.451,219.7,4.5,mb,50,51.3,,0.87,us,usp000cwry,2014-11-07T01:22:26.776Z,"4 km ESE of Arjawinangun, Indonesia",earthquake,,,,19,reviewed,us,us
2004-05-31T20:43:40.207Z,59.5957,-151.2922,5.6,2.1,ml,,,,0.93,ak,ak0046zpuq1w,2019-02-13T01:06:20.631Z,"3 km W of Halibut Cove, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2004-05-31T20:38:29.310Z,36.1085,-89.7523333,7.66,2.3,md,29,33,0.04234,0.09,nm,nm605487,2016-04-11T13:30:21.550Z,"7 km ENE of Steele, Missouri",earthquake,0.7,1.4,0.031,3,reviewed,nm,nm
2004-05-31T20:34:20.870Z,35.04,-3.997,0,3.6,m,15,267,,,us,usp000cwrx,2014-11-07T01:22:26.774Z,"16 km WSW of Bni Bouayach, Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-05-31T20:27:40.720Z,36.1095,-89.7483333,7.49,2.5,md,41,33,0.03895,0.06,nm,nm605486,2016-04-11T13:30:14.700Z,"7 km ENE of Steele, Missouri",earthquake,0.4,0.9,0.163,5,reviewed,nm,nm
2004-05-31T20:25:39.610Z,46.249,14.959,10,2.3,ml,13,63,,0.4,us,usp000cwrw,2014-11-07T01:22:26.771Z,"0 km NE of Vransko, Slovenia",earthquake,,,,,reviewed,us,zamg
2004-05-31T20:22:53.380Z,52.259,-166.599,47.1,2.8,ml,5,296.3,,,us,usp000cwrv,2019-02-13T01:06:33.878Z,"170 km ESE of Nikolski, Alaska",earthquake,,,,,reviewed,aeic,aeic
2004-05-31T20:21:49.370Z,15.066,-94.069,20.4,4.3,mb,62,168.7,,1,us,usp000cwru,2014-11-07T01:22:26.765Z,"97 km SSW of Manuel Ávila Camacho (Ponte Duro), Mexico",earthquake,,12.2,,18,reviewed,us,us
2004-05-31T19:43:42.080Z,-5.001,147.069,155,4.7,mb,10,155.7,,1.23,us,usp000cwrs,2014-11-07T01:22:26.763Z,"144 km E of Madang, Papua New Guinea",earthquake,,,,3,reviewed,us,us
2004-05-31T19:37:50.400Z,43.211,12.934,10.4,2,md,5,230.9,,,us,usp000cwrr,2014-11-07T01:22:26.762Z,"2 km N of Massa, Italy",earthquake,,,,,reviewed,rom,rom
2004-05-31T19:29:14.322Z,54.8249,-158.7015,10,2.4,ml,,,,0.95,ak,ak0046zp68fc,2019-02-13T01:06:32.728Z,"124 km SSE of Perryville, Alaska",earthquake,,0,,,reviewed,ak,ak
2004-05-31T18:58:29.810Z,-9.617,112.878,60,4.4,mb,9,206.3,,1.23,us,usp000cwrp,2014-11-07T01:22:26.759Z,"156 km S of Dampit, Indonesia",earthquake,,0,,2,reviewed,us,us
2004-05-31T18:42:43.700Z,39.08,24.15,28,2.9,ml,8,155.8,,,us,usp000cwrm,2014-11-07T01:22:26.755Z,"25 km ESE of Patitírion, Greece",earthquake,,,,,reviewed,ath,ath
2004-05-31T18:29:57.950Z,-56.444,-5.806,10,4.6,mb,14,96.2,,1.13,us,usp000cwrk,2014-11-07T01:22:26.753Z,"southern Mid-Atlantic Ridge",earthquake,,,,6,reviewed,us,us
2004-05-31T18:29:46.200Z,37.02,22.02,6,3.2,md,7,184.1,,,us,usp000cwrj,2014-11-07T01:22:26.752Z,"3 km SSE of Messíni, Greece",earthquake,,,,,reviewed,ath,ath
2004-05-31T18:00:42.400Z,36.5,27.14,16,3.9,ml,36,69.7,,,us,usp000cwrh,2014-11-07T01:22:26.749Z,"12 km S of Mandráki, Greece",earthquake,,,,,reviewed,ath,ath
2004-05-31T17:42:26.220Z,-17.564,-178.771,565,4.3,mb,85,84.2,,0.82,us,usp000cwrg,2014-11-07T01:22:26.740Z,"210 km ENE of Levuka, Fiji",earthquake,,,,26,reviewed,us,us
2004-05-31T16:49:31.700Z,43.981,11.805,10,2.2,md,5,235.4,,,us,usp000cwrf,2014-11-07T01:22:26.739Z,"1 km E of Premilcuore, Italy",earthquake,,,,,reviewed,rom,rom
2004-05-31T16:28:26.100Z,39.814,16.235,5,2.2,md,4,149,,,us,usp000cwre,2014-11-07T01:22:26.738Z,"2 km E of Castrovillari, Italy",earthquake,,,,,reviewed,rom,rom
