time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2009-12-31T23:39:48.540Z,-12.324,-14.904,10,4.5,mb,19,140.7,,0.95,us,usp000h5jn,2014-11-07T01:40:20.531Z,"southern Mid-Atlantic Ridge",earthquake,,,,5,reviewed,us,us
2009-12-31T23:08:37.880Z,32.5031667,-115.1851667,5.97,2.22,ml,11,200,0.2896,0.33,ci,ci14566820,2016-03-09T06:22:55.158Z,"16km N of Delta, B.C., MX",earthquake,1.43,31.61,0.123,21,reviewed,ci,ci
2009-12-31T21:59:30.100Z,32.4818333,-115.1918333,5.985,2.03,ml,8,204,0.3103,0.28,ci,ci14566772,2016-03-09T09:14:27.645Z,"14km N of Delta, B.C., MX",earthquake,2.38,31.61,0.143,14,reviewed,ci,ci
2009-12-31T21:39:01.220Z,21.3738333,-156.373,15.258,3.68,ml,39,220,,0.17,hv,hv60126611,2021-03-01T21:48:25.188Z,"50 km NE of Waialua, Hawaii",earthquake,1.47,31.61,0.117,10,reviewed,hv,hv
2009-12-31T21:08:14.445Z,60.8832,-149.1343,24,2.5,ml,,,,0.62,ak,ak009grzpisk,2019-02-13T13:21:52.481Z,"6 km SSE of Girdwood, Alaska",earthquake,,0,,,reviewed,ak,ak
2009-12-31T20:17:16.320Z,-39.071,174.928,227.5,4,m,72,96.3,,,us,usp000h5jj,2014-11-07T01:40:20.520Z,"60 km E of Waitara, New Zealand",earthquake,,,,,reviewed,wel,wel
2009-12-31T20:04:57.646Z,53.967,-163.6091,24.9,2.2,ml,,,,0.46,ak,ak009grz3bno,2019-02-13T13:21:58.710Z,"99 km S of False Pass, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2009-12-31T19:57:42.940Z,36.0315,-117.7835,1.083,3.19,ml,33,53,0.01363,0.17,ci,ci14566588,2016-03-09T03:31:28.354Z,"15km E of Coso Junction, CA",earthquake,0.31,0.47,0.135,293,reviewed,ci,ci
2009-12-31T19:29:17.204Z,51.3623,-178.0684,43.7,2.3,ml,,,,0.34,ak,ak009gryn5u0,2019-02-13T13:21:51.405Z,"114 km WSW of Adak, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2009-12-31T19:28:05.030Z,62.023,-148.4606,13.9,3.2,ml,,,,0.51,ak,ak009grymx6f,2019-02-13T13:21:50.839Z,"25 km N of Chickaloon, Alaska",earthquake,,0,,,reviewed,ak,ak
