time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2009-04-30T22:50:54.670Z,37.2535,-121.6358333,6.045,3.51,mw,139,31,0.03063,0.08,nc,nc51220793,2017-03-17T21:04:50.659Z,"13 km N of Morgan Hill, California",earthquake,0.09,0.25,,4,reviewed,nc,nc
2009-04-30T22:46:55.120Z,32.214,104.923,24.5,4.3,mb,80,66.8,,0.65,us,usp000gwq3,2014-11-07T01:38:51.038Z,"53 km NNE of Jiangyou, China",earthquake,,9,,12,reviewed,us,us
2009-04-30T22:36:11.380Z,40.0728333,-77.0131667,1,2,md,9,143,0.514,0.24,ld,ld2009043000,2021-05-13T21:57:42.083Z,"1 km ESE of Franklintown, Pennsylvania",earthquake,0.47,31.61,,,reviewed,ld,ld
2009-04-30T21:12:18.070Z,37.496,-121.5423333,1.777,2.37,md,72,71,0.05586,0.11,nc,nc51220784,2017-01-20T05:56:30.240Z,"25 km WNW of Diablo Grande, California",earthquake,0.15,1.01,0.105,72,reviewed,nc,nc
2009-04-30T20:15:10.830Z,35.6845,-121.127,6.785,2.67,md,72,102,0.02162,0.08,nc,nc51220782,2017-01-20T05:56:13.000Z,"7 km NE of San Simeon, California",earthquake,0.13,0.35,0.138,89,reviewed,nc,nc
2009-04-30T19:00:49.280Z,39.6051667,-121.586,-0.376,2.11,md,14,123,0.05315,0.2,nc,nc71216166,2017-01-20T05:55:33.207Z,"6 km SW of Cherokee, California",quarry blast,0.97,31.61,0.226,33,reviewed,nc,nc
2009-04-30T17:58:41.220Z,-56.044,-27.037,60.2,4.7,mb,23,110.4,,0.84,us,usp000gwq1,2014-11-07T01:38:51.033Z,"South Sandwich Islands region",earthquake,,25,,3,reviewed,us,us
2009-04-30T17:43:08.807Z,59.1424,-153.6949,95.4,2.1,ml,,,,0.55,ak,ak0095iqv90g,2019-02-13T11:46:04.394Z,"64 km SE of Pope-Vannoy Landing, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2009-04-30T16:26:31.218Z,58.6021,-155.9758,165.2,2.3,ml,,,,0.79,ak,ak0095iq67yp,2019-02-13T11:46:04.052Z,"40 km ESE of King Salmon, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2009-04-30T16:00:53.470Z,63.0437,-151.5731,5.3,2,ml,,,,0.62,ak,ak0095iq0p2b,2019-02-13T11:45:55.589Z,"55 km S of Denali National Park, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2009-04-30T15:59:52.330Z,54.508,-161.582,2,2.7,ml,8,236.5,,,us,usp000gwq0,2019-02-13T11:45:55.970Z,"77 km SE of King Cove, Alaska",earthquake,,,,,reviewed,aeic,aeic
2009-04-30T13:01:35.280Z,32.1283333,-115.7555,5.796,2.41,ml,11,271,0.5201,0.25,ci,ci10402881,2016-03-09T00:23:27.912Z,"53km SSW of Progreso, B.C., MX",earthquake,1.42,31.61,0.149,68,reviewed,ci,ci
2009-04-30T12:59:36.820Z,53.67,-164.763,18.7,2.7,ml,17,229.9,,,us,usp000gwpz,2019-02-13T11:45:53.796Z,"84 km SE of Akutan, Alaska",earthquake,,,,,reviewed,aeic,aeic
2009-04-30T12:59:19.433Z,39.163,-118.2109,4.9,2.3,ml,5,113.4,0.588,0.11,nn,nn00282171,2018-06-13T20:12:22.246Z,"41 km NW of Gabbs, Nevada",earthquake,,10.3,0.47,2,reviewed,nn,nn
2009-04-30T11:45:39.350Z,-4.737,-77.191,119.6,4.6,mb,81,109.2,,0.83,us,usp000gwpy,2015-03-24T02:29:36.509Z,"58 km W of Barranca, Peru",earthquake,,5.9,,33,reviewed,us,us
2009-04-30T11:27:59.830Z,32.3645,-115.0411667,5.955,2.04,ml,12,277,0.3766,0.5,ci,ci10402825,2016-03-09T11:42:29.072Z,"10km NE of Guadalupe Victoria, B.C., MX",earthquake,2.88,31.61,0.104,15,reviewed,ci,ci
2009-04-30T11:14:46.760Z,38.057,-118.9316667,2.17,2.31,md,36,85,0.1234,0.07,nc,nc71215921,2018-06-13T20:12:38.743Z,"18 km E of Mono City, California",earthquake,0.19,0.93,0.135,37,reviewed,nc,nc
2009-04-30T10:40:51.170Z,42.06,142.48,65.9,4.4,mb,8,117.5,,,us,usp000gwpx,2014-11-07T01:38:51.022Z,"31 km SSE of Shizunai-furukawach?, Japan",earthquake,,,,3,reviewed,jma,us
2009-04-30T10:29:41.000Z,32.4095,-115.0803333,5.983,2.34,ml,20,271,0.3384,0.44,ci,ci10402809,2016-03-08T19:51:37.550Z,"12km ENE of Delta, B.C., MX",earthquake,2.54,31.61,0.137,64,reviewed,ci,ci
2009-04-30T10:04:26.880Z,27.742,61.422,69,5.2,mwb,240,57,,0.97,us,usp000gwpw,2016-11-10T02:11:28.494Z,"56 km SSE of Kh?sh, Iran",earthquake,,,,,reviewed,us,us
