time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2004-06-30T23:52:54.600Z,-44.91,167.58,75,3.8,ml,9,240.3,,,us,usp000cza9,2014-11-07T01:22:44.647Z,"57 km N of Te Anau, New Zealand",earthquake,,,,,reviewed,wel,wel
2004-06-30T23:37:25.450Z,0.797,124.726,90.8,6.3,mwb,387,49.3,,0.89,us,usp000cza8,2022-05-02T17:14:49.250Z,"58 km S of Tomohon, Indonesia",earthquake,,,,,reviewed,us,us
2004-06-30T23:20:30.240Z,40.831,26.056,8.2,3.7,md,17,180.8,,,us,usp000cza7,2014-11-07T01:22:44.602Z,"11 km SW of Féres, Greece",earthquake,,,,,reviewed,the,ath
2004-06-30T23:08:32.730Z,-2.939,138.061,36.7,4.4,mb,9,209.5,,0.42,us,usp000cza6,2014-11-07T01:22:44.601Z,"288 km E of Nabire, Indonesia",earthquake,,36.4,,1,reviewed,us,us
2004-06-30T22:47:10.010Z,-2.871,138.013,37.6,5.2,mb,67,59.3,,0.94,us,usp000cza5,2014-11-07T01:22:44.590Z,"284 km E of Nabire, Indonesia",earthquake,,,,28,reviewed,us,us
2004-06-30T22:39:29.904Z,63.0462,-150.8901,126.3,2.3,ml,,,,0.55,ak,ak0048dd54f2,2019-02-13T01:15:47.079Z,"61 km N of Petersville, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2004-06-30T22:30:59.300Z,-16.274,-175.398,310.9,4.2,mb,46,138.6,,0.69,us,usp000cza3,2014-11-07T01:22:44.564Z,"174 km WSW of Hihifo, Tonga",earthquake,,25.9,,8,reviewed,us,us
2004-06-30T22:29:08.400Z,44.2,10.247,5.5,2.2,ml,7,97.7,,,us,usp000cza2,2014-11-07T01:22:44.562Z,"1 km S of Giuncugnano, Italy",earthquake,,,,,reviewed,gen,gen
2004-06-30T22:28:11.600Z,41.655,14.938,9.1,2.5,md,7,106.9,,,us,usp000cza1,2014-11-07T01:22:44.561Z,"2 km WSW of Colletorto, Italy",earthquake,,,,,reviewed,rom,rom
2004-06-30T22:01:32.240Z,40.834,26.045,3,3,ml,6,219.2,,,us,usp000cza0,2014-11-07T01:22:44.559Z,"12 km NNW of Enez, Turkey",earthquake,,,,,reviewed,the,the
2004-06-30T21:59:00.400Z,41.838,14.118,10,2.3,md,4,171.8,,,us,usp000cz9z,2014-11-07T01:22:44.558Z,"3 km ESE of Roccaraso, Italy",earthquake,,,,,reviewed,rom,rom
2004-06-30T21:47:07.260Z,46.75,-122.7738333,-0.877,2.2,md,5,158,0.09364,0.23,uw,uw10616633,2016-07-23T02:07:34.520Z,"9 km SE of Bucoda, Washington",explosion,0.308,0.17,0.03,3,reviewed,uw,uw
2004-06-30T21:34:11.750Z,34.985,-3.863,0,2.8,m,5,307.3,,,us,usp000cz9x,2014-11-07T01:22:44.555Z,"Morocco",earthquake,,,,,reviewed,mdd,mdd
2004-06-30T20:55:35.980Z,40.843,26.103,10,3,ml,5,259.8,,,us,usp000cz9w,2014-11-07T01:22:44.554Z,"8 km SW of Féres, Greece",earthquake,,,,,reviewed,the,the
2004-06-30T20:49:59.000Z,49.036,-2.601,8,2.1,ml,6,247.5,,,us,usp000cz9v,2014-11-07T01:22:44.553Z,"39 km WSW of Saint Helier, Jersey",earthquake,,,,,reviewed,ldg,ldg
2004-06-30T20:31:21.500Z,-42.97,176.09,12,4.5,ml,51,216.8,,,us,usp000cz9s,2014-11-07T01:22:44.546Z,"179 km SSE of Waipawa, New Zealand",earthquake,,,,,reviewed,wel,wel
2004-06-30T20:12:01.780Z,40.815,26.108,3,3.6,ml,9,205.3,,,us,usp000cz9r,2014-11-07T01:22:44.545Z,"10 km SSW of Féres, Greece",earthquake,,,,,reviewed,the,the
2004-06-30T20:10:32.980Z,39.976,-8.161,14.4,2,mblg,12,182.1,,,us,usp000cz9q,2014-11-07T01:22:44.543Z,"5 km SE of Castanheira de Pêra, Portugal",earthquake,,,,,reviewed,mdd,mdd
2004-06-30T20:08:33.400Z,40.82,25.85,13,3.8,ml,27,103.4,,,us,usp000cz9p,2014-11-07T01:22:44.539Z,"4 km SW of Alexandroupoli, Greece",earthquake,,,,,reviewed,ath,the
