time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2012-11-30T23:52:09.663Z,51.5302,-178.0765,12.2,2,ml,,,,0.44,ak,ak012fef1ebq,2018-07-07T02:44:05.754Z,"106 km WSW of Adak, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2012-11-30T23:39:07.002Z,60.0101,-153.4995,143.4,2.3,ml,,,,0.53,ak,ak012feeylt8,2018-07-07T02:44:14.748Z,"42 km NE of Pedro Bay, Alaska",earthquake,,1,,,reviewed,ak,ak
2012-11-30T23:17:31.844Z,59.769,-152.7482,89.9,2.1,ml,,,,0.58,ak,ak012feetxz4,2018-07-07T02:44:05.393Z,"51 km W of Anchor Point, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2012-11-30T22:58:20.010Z,52.403,-175.232,151.3,2.5,ml,14,204.7,,,us,usp000jw9s,2018-07-07T02:44:04.768Z,"74 km WNW of Atka, Alaska",earthquake,,,,,reviewed,aeic,aeic
2012-11-30T22:29:24.340Z,-11.718,166.691,250.3,4.3,mb,26,112.8,,0.77,us,usp000jw9r,2014-11-07T01:49:27.957Z,"146 km SE of Lata, Solomon Islands",earthquake,,12.4,,1,reviewed,us,us
2012-11-30T22:18:20.060Z,-7.487,128.615,158.5,4.2,mb,24,58.5,,0.6,us,usp000jw9q,2014-11-07T01:49:27.955Z,"211 km ENE of Lospalos, Timor Leste",earthquake,,5.6,,7,reviewed,us,us
2012-11-30T22:02:04.139Z,51.5605,-178.1677,13.3,2.1,ml,,,,0.51,ak,ak012fee58hp,2018-07-07T02:44:04.094Z,"111 km WSW of Adak, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2012-11-30T21:30:15.190Z,42.1261667,-124.349,2.005,3.34,ml,17,195,0.1256,0.48,uw,uw60490306,2016-07-22T19:04:31.630Z,"9 km NNW of Brookings, Oregon",earthquake,1.7,2.2,0.175,26,reviewed,uw,uw
2012-11-30T20:51:40.870Z,32.6751667,-115.7048333,8.776,2.48,ml,34,148,0.03153,0.26,ci,ci15253545,2016-03-11T12:29:13.499Z,"16km NW of Progreso, B.C., MX",earthquake,0.48,0.69,0.181,56,reviewed,ci,ci
2012-11-30T20:50:23.298Z,60.1614,-153.1104,131.7,2.2,ml,,,,0.53,ak,ak012fed8p4p,2018-07-07T02:44:13.816Z,"67 km E of Port Alsworth, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2012-11-30T20:48:05.440Z,39.3406667,-121.5918333,39.87,2.62,md,15,104,0.03063,0.11,nc,nc71896601,2017-01-29T01:24:48.560Z,"5 km WNW of Honcut, California",earthquake,0.95,0.72,0.113,25,reviewed,nc,nc
2012-11-30T20:07:15.970Z,83.762,-3.103,10,4.7,mb,113,51.4,,1.01,us,usp000jw9m,2014-11-07T01:49:27.943Z,"north of Svalbard",earthquake,,,,59,reviewed,us,us
2012-11-30T20:02:47.000Z,12.742,-88.211,54.4,4.2,md,8,232.5,,,us,usp000jw9k,2014-11-07T01:49:27.942Z,"53 km SSW of Intipucá, El Salvador",earthquake,,,,,reviewed,snet,snet
2012-11-30T19:39:30.580Z,27.22,88.2,25,4.7,mb,84,116.4,,0.92,us,usp000jw9j,2015-03-24T02:15:46.918Z,"9 km SW of Gyalshing, India",earthquake,,11.3,,30,reviewed,us,us
2012-11-30T19:21:47.234Z,51.2049,-177.9852,18.4,2.4,ml,,,,0.47,ak,ak012fech3lv,2018-07-07T02:44:03.481Z,"119 km SW of Adak, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2012-11-30T18:59:42.687Z,57.9311,-155.8692,6.6,2.3,ml,,,,0.62,ak,ak012fec3sv0,2018-07-07T02:44:03.170Z,"93 km WNW of Karluk, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2012-11-30T18:39:20.780Z,18.25,-94.592,22.5,4,md,6,170.4,,,us,usp000jw9h,2014-11-07T01:49:27.935Z,"6 km ESE of San Juan Volador, Mexico",earthquake,,,,,reviewed,unm,unm
2012-11-30T18:18:59.650Z,36.0898333,-117.845,1.512,2.11,ml,33,52,0.02897,0.12,ci,ci15253441,2016-03-12T03:33:46.412Z,"10km ENE of Coso Junction, CA",earthquake,0.27,0.41,0.146,31,reviewed,ci,ci
2012-11-30T18:13:31.780Z,-6.275,147.797,34.4,4.3,mb,29,74.9,,0.69,us,usp000jw9g,2014-11-07T01:49:27.933Z,"31 km N of Finschhafen, Papua New Guinea",earthquake,,2.8,,11,reviewed,us,us
2012-11-30T18:00:05.080Z,15.389,-94.668,15,4.1,md,8,193.2,,,us,usp000jw9f,2014-11-07T01:49:27.931Z,"93 km S of San Francisco del Mar Viejo, Mexico",earthquake,,,,,reviewed,unm,unm
