time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2008-12-31T23:49:58.700Z,42.164,142.602,80.6,4.2,mwr,64,135.5,,0.74,us,usp000gryb,2014-11-07T01:38:05.006Z,"27 km SE of Shizunai-furukawach?, Japan",earthquake,,5.1,,,reviewed,us,nied
2008-12-31T23:37:04.560Z,40.513,-0.178,0,2.5,ml,19,50.2,,,us,usp000grya,2014-11-07T01:38:05.002Z,"1 km NE of Castellfort, Spain",earthquake,,,,,reviewed,mdd,ldg
2008-12-31T23:25:39.940Z,-6.292,146.032,123.9,3.6,mb,17,106.5,,1.07,us,usp000gry9,2014-11-07T01:38:05.000Z,"18 km E of Kainantu, Papua New Guinea",earthquake,,18.5,,1,reviewed,us,us
2008-12-31T23:09:08.800Z,17.334,-100.151,28.9,3.6,md,4,193.1,,,us,usp000gry8,2014-11-07T01:38:04.998Z,"8 km E of El Paraíso, Mexico",earthquake,,,,,reviewed,unm,unm
2008-12-31T22:56:00.220Z,42.0265,-119.0446667,10.046,2.88,md,7,223,0.5075,0.36,uw,uw10763093,2016-07-22T23:36:37.060Z,"34 km W of Denio, Nevada",earthquake,3.38,2.62,0.173,7,reviewed,uw,uw
2008-12-31T22:44:09.300Z,9.394,126.09,62.3,4.8,mb,70,94.3,,0.8,us,usp000gry7,2014-11-07T01:38:04.993Z,"14 km ENE of Cantilan, Philippines",earthquake,,7.2,,25,reviewed,us,us
2008-12-31T22:27:43.900Z,20.296,-99.202,5,3.6,md,4,317.2,,,us,usp000gry6,2014-11-07T01:38:04.992Z,"1 km W of Xochitlán, Mexico",earthquake,,,,,reviewed,unm,unm
2008-12-31T22:26:42.630Z,42.0501667,-119.0531667,7.726,2.46,md,5,224,0.4926,0.32,uw,uw10763083,2016-07-22T23:36:36.820Z,"35 km W of Denio, Nevada",earthquake,5.31,5.13,0.162,7,reviewed,uw,uw
2008-12-31T22:14:37.600Z,17.399,40.414,10,3.8,mb,16,113.1,,0.96,us,usp000gry5,2014-11-07T01:38:04.990Z,"197 km WNW of Faras?n, Saudi Arabia",earthquake,,,,3,reviewed,us,us
2008-12-31T21:56:18.180Z,17.427,40.454,10,4,mb,10,113.5,,1.04,us,usp000gry4,2014-11-07T01:38:04.988Z,"193 km W of Ad Darb, Saudi Arabia",earthquake,,,,1,reviewed,us,us
2008-12-31T21:54:48.050Z,17.33,40.421,10,4.2,mb,14,112.9,,1,us,usp000gry3,2014-11-07T01:38:04.986Z,"193 km WNW of Faras?n, Saudi Arabia",earthquake,,,,3,reviewed,us,us
2008-12-31T21:47:44.740Z,40.3301667,-124.6141667,10.887,2.15,md,12,282,0.2477,0.28,nc,nc51214355,2017-01-19T05:47:24.466Z,"40 km SW of Ferndale, California",earthquake,3.95,1.72,0.129,12,reviewed,nc,nc
2008-12-31T21:23:42.860Z,-8.823,-75.872,32.5,5,mb,125,70,,0.72,us,usp000gry2,2022-05-02T19:58:03.510Z,"53 km NNE of Tingo María, Peru",earthquake,,8.7,,65,reviewed,us,us
2008-12-31T20:48:37.350Z,36.415,70.769,204.1,4.5,mb,34,92.7,,1.02,us,usp000gry1,2014-11-07T01:38:04.974Z,"50 km S of Jurm, Afghanistan",earthquake,,7.3,,15,reviewed,us,us
2008-12-31T20:28:12.390Z,44.5183333,-110.3768333,4.73,2.19,ml,7,90,0.0497,0.05,uu,uu50375825,2018-08-28T23:52:19.760Z,"57 km SSE of Mammoth, Wyoming",earthquake,0.34,0.53,,3,reviewed,uu,uu
2008-12-31T19:58:22.110Z,34.208,-115.8321667,0.813,2.14,ml,40,53,0.103,0.19,ci,ci10368773,2016-03-09T01:41:48.376Z,"23km ENE of Twentynine Palms, CA",earthquake,0.3,0.6,0.158,100,reviewed,ci,ci
2008-12-31T19:53:28.200Z,15.992,-97.102,27.3,4.1,md,13,185.7,,,us,usp000gry0,2014-11-07T01:38:04.971Z,"7 km NNE of Bajos de Chila, Mexico",earthquake,,,,,reviewed,unm,unm
2008-12-31T19:02:37.990Z,55.453,166.382,9.4,4.5,mb,35,60,,0.9,us,usp000grxy,2014-11-07T01:38:04.967Z,"259 km ESE of Ust’-Kamchatsk Staryy, Russia",earthquake,,23.5,,8,reviewed,us,us
