time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2006-01-31T23:58:01.620Z,37.8115,-122.0678333,12.213,2.28,md,65,37,0.006306,0.1,nc,nc21504710,2017-01-14T02:52:51.670Z,"5 km SW of Alamo, California",earthquake,0.16,0.31,0.11,44,reviewed,nc,nc
2006-01-31T23:50:37.000Z,-28.748,-70.647,84.8,4.3,mb,28,132,,,us,usp000e97r,2014-11-07T01:28:11.009Z,"21 km SSE of Vallenar, Chile",earthquake,,,,2,reviewed,guc,us
2006-01-31T23:49:41.270Z,-26.43,179.272,533.3,4.9,mb,12,94.9,,0.83,us,usp000e97q,2014-11-07T01:28:11.008Z,"south of the Fiji Islands",earthquake,,10.8,,3,reviewed,us,us
2006-01-31T23:49:19.278Z,60.1251,-152.7762,110.5,2.1,ml,,,,0.29,ak,ak0061fnn9sn,2019-02-13T04:05:04.005Z,"61 km WNW of Happy Valley, Alaska",earthquake,,41.5,,,reviewed,ak,ak
2006-01-31T23:30:14.504Z,51.5005,-176.0788,19.9,2.1,ml,,,,0.31,ak,ak0061fnj6tm,2019-02-13T04:05:09.424Z,"56 km SE of Adak, Alaska",earthquake,,7.1,,,reviewed,ak,ak
2006-01-31T22:56:45.850Z,34.595,73.281,10,3.9,mb,28,99.9,,0.8,us,usp000e97n,2014-11-07T01:28:11.004Z,"18 km NNE of Baffa, Pakistan",earthquake,,,,6,reviewed,us,us
2006-01-31T22:41:32.360Z,47.558,12.036,5,2.9,ml,39,48.6,,0.7,us,usp000e97m,2014-11-07T01:28:10.999Z,"3 km NNW of Mariastein, Austria",earthquake,,,,,reviewed,us,zamg
2006-01-31T22:32:06.210Z,-37.63,48.21,10,4.6,mb,10,109.2,,0.9,us,usp000e97k,2014-11-07T01:28:10.998Z,"Southwest Indian Ridge",earthquake,,,,3,reviewed,us,us
2006-01-31T22:19:32.450Z,-19.199,-68.918,118.4,4,mb,5,176.5,,0.09,us,usp000e97j,2014-11-07T01:28:10.997Z,"156 km SSW of Curahuara de Carangas, Bolivia",earthquake,,15.5,,2,reviewed,us,us
2006-01-31T21:34:42.320Z,2.471,121.924,566.7,4,mb,19,159.1,,1.04,us,usp000e97h,2014-11-07T01:28:10.995Z,"248 km NNW of Gorontalo, Indonesia",earthquake,,16.5,,9,reviewed,us,us
2006-01-31T21:33:35.200Z,17.327,-101.231,25.7,4,md,7,212.4,,,us,usp000e97g,2014-11-07T01:28:10.993Z,"19 km WSW of Coyuquilla Norte, Mexico",earthquake,,,,,reviewed,unm,unm
2006-01-31T21:32:35.700Z,-28.06,-70.808,43,3.9,md,4,175.9,,,us,usp000e97f,2014-11-07T01:28:10.992Z,"57 km N of Vallenar, Chile",earthquake,,,,,reviewed,guc,guc
2006-01-31T21:15:05.940Z,42.464,18.475,5.9,2.4,ml,10,233,,,us,usp000e97e,2014-11-07T01:28:10.990Z,"2 km W of Igalo, Montenegro",earthquake,,,,,reviewed,pdg,pdg
2006-01-31T21:12:45.024Z,59.5833,-154.3401,178.2,2.6,ml,,,,0.4,ak,ak0061fm8j2u,2019-02-13T04:05:03.703Z,"8 km ENE of Pope-Vannoy Landing, Alaska",earthquake,,16.2,,,reviewed,ak,ak
2006-01-31T20:37:56.040Z,-28.613,74.35,10,4.7,mb,28,92,,0.97,us,usp000e97b,2014-11-07T01:28:10.985Z,"Mid-Indian Ridge",earthquake,,,,12,reviewed,us,us
2006-01-31T20:19:58.240Z,49.098,150.814,348.7,3.9,mb,13,196.6,,1.01,us,usp000e97a,2014-11-07T01:28:10.983Z,"northwest of the Kuril Islands",earthquake,,13.4,,5,reviewed,us,us
2006-01-31T20:18:30.100Z,49.388,6.98,1,2.6,ml,5,231.1,,,us,usp000e979,2014-11-07T01:28:10.982Z,"1 km SE of Eppelborn, Germany",earthquake,,,,,reviewed,ldg,ldg
2006-01-31T20:02:12.920Z,30.005,139.911,69.7,5,mwc,110,65.2,,0.71,us,usp000e978,2016-11-10T01:17:10.833Z,"Izu Islands, Japan region",earthquake,,6,,,reviewed,us,hrv
2006-01-31T19:57:23.770Z,29.911,139.899,72.4,4.2,mb,17,120.8,,0.86,us,usp000e977,2014-11-07T01:28:10.971Z,"Izu Islands, Japan region",earthquake,,15,,4,reviewed,us,us
2006-01-31T19:24:34.990Z,2.513,95.977,30,4.7,mb,15,140,,0.45,us,usp000e976,2014-11-07T01:28:10.969Z,"44 km W of Sinabang, Indonesia",earthquake,,,,7,reviewed,us,us
2006-01-31T19:23:59.020Z,38.321,142.342,41.8,5.3,mwc,41,124.2,,0.68,us,usp000e975,2016-11-10T01:17:10.320Z,"91 km E of Ishinomaki, Japan",earthquake,,,,,reviewed,us,hrv
2006-01-31T19:15:51.590Z,2.703,96.073,20,5.9,mwb,308,27.2,,0.88,us,usp000e974,2022-05-02T18:12:02.116Z,"42 km NW of Sinabang, Indonesia",earthquake,,,,,reviewed,us,us
2006-01-31T18:52:11.500Z,-36.97,176.42,385,4.2,m,27,255,,,us,usp000e973,2014-11-07T01:28:10.925Z,"51 km E of Tairua, New Zealand",earthquake,,,,,reviewed,wel,wel
2006-01-31T18:29:01.390Z,-50.019,161.238,10,4.9,mb,15,161.1,,1.09,us,usp000e972,2014-11-07T01:28:10.923Z,"north of Macquarie Island",earthquake,,0,,1,reviewed,us,us
2006-01-31T18:22:40.100Z,69.137,-52.861,10,4.3,mb,13,94.6,,1.73,us,usp000e971,2014-11-07T01:28:10.921Z,"47 km N of Aasiaat, Greenland",earthquake,,,,4,reviewed,us,us
2006-01-31T18:21:49.190Z,-6.638,129.877,140.3,4.2,mb,13,153.9,,0.7,us,usp000e970,2014-11-07T01:28:10.918Z,"Banda Sea",earthquake,,38.4,,9,reviewed,us,us
2006-01-31T17:11:50.480Z,-21.728,170.804,172.1,4.8,mb,80,63.3,,0.93,us,usp000e96z,2014-11-07T01:28:10.908Z,"289 km SSE of Isangel, Vanuatu",earthquake,,,,18,reviewed,us,us
2006-01-31T17:10:00.500Z,-28.373,-71.513,34.9,4,ml,27,118.8,,,us,usp000e96y,2014-11-07T01:28:10.904Z,"77 km WNW of Vallenar, Chile",earthquake,,,,,reviewed,guc,guc
2006-01-31T17:06:43.427Z,36.445,-115.7962,0,2.4,ml,20,126.44,0.39,0.1266,nn,nn00174666,2018-04-24T20:28:28.220Z,"17 km SW of Indian Springs, Nevada",earthquake,,0,,,reviewed,nn,nn
2006-01-31T16:48:57.410Z,1.688,118.066,10,4.6,mb,32,90,,0.82,us,usp000e96x,2014-11-07T01:28:10.900Z,"183 km NNE of Bontang, Indonesia",earthquake,,,,9,reviewed,us,us
2006-01-31T16:40:50.520Z,1.658,118.009,10,5.4,mwb,131,62.3,,0.84,us,usp000e96w,2022-05-02T18:12:00.790Z,"178 km NNE of Bontang, Indonesia",earthquake,,,,,reviewed,us,us
2006-01-31T15:44:30.734Z,61.0735,-150.2799,43.9,2.3,ml,,,,0.47,ak,ak0061fiur9d,2019-02-13T04:05:03.018Z,"26 km SW of Anchorage, Alaska",earthquake,,2.2,,,reviewed,ak,ak
2006-01-31T14:57:40.810Z,18.822,-64.309,29.7,3.6,md,5,316,,,us,usp000e96t,2014-11-07T01:28:10.868Z,"74 km NE of Cruz Bay, U.S. Virgin Islands",earthquake,,,,,reviewed,rspr,rspr
2006-01-31T14:43:09.900Z,-32.672,-71.671,29.7,3.5,ml,16,239.9,,,us,usp000e96s,2014-11-07T01:28:10.866Z,"40 km N of Valparaíso, Chile",earthquake,,,,,reviewed,guc,guc
2006-01-31T14:30:42.200Z,-31.651,-71.641,35.2,2.8,ml,11,321.3,,,us,usp000e96r,2014-11-07T01:28:10.864Z,"44 km W of Illapel, Chile",earthquake,,,,,reviewed,guc,guc
2006-01-31T14:26:52.000Z,-32.049,-71.477,65,3.6,md,7,307.3,,,us,usp000e96q,2014-11-07T01:28:10.863Z,"50 km NNW of La Ligua, Chile",earthquake,,,,,reviewed,guc,guc
2006-01-31T13:36:57.510Z,14.568,41.584,10,4,ml,16,174.3,,1.01,us,usp000e96p,2014-11-07T01:28:10.861Z,"71 km N of Edd, Eritrea",earthquake,,,,,reviewed,us,dhmr
2006-01-31T13:25:34.410Z,35.9,-119.9858333,12.088,2.19,md,40,159,0.04414,0.22,nc,nc21504648,2017-01-14T02:49:48.240Z,"12 km S of Kettleman City, California",earthquake,0.64,0.59,0.18,30,reviewed,nc,nc
2006-01-31T13:19:24.210Z,0.656,97.42,30,4.3,mb,18,190.6,,0.78,us,usp000e96n,2014-11-07T01:28:10.859Z,"184 km SSW of Singkil, Indonesia",earthquake,,,,4,reviewed,us,us
2006-01-31T13:12:07.100Z,44.53,3.07,5,2.7,ml,4,337.7,,,us,usp000e96m,2014-11-07T01:28:10.857Z,"10 km NE of Saint-Geniez-d'Olt, France",earthquake,,,,,reviewed,str,str
