time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-06-30T23:58:06.750Z,-32.3302,-178.269,10,4.8,mb,,136,3.089,0.99,us,usb000rvtq,2014-09-26T11:49:51.000Z,"south of the Kermadec Islands",earthquake,,1.8,0.131,18,reviewed,us,us
2014-06-30T23:54:47.830Z,37.4705,-118.818,4.139,2.88,md,42,61,0.1198,0.04,nc,nc72247016,2017-02-04T02:57:51.670Z,"13 km SW of Aspen Springs, California",earthquake,0.24,1.15,0.128,75,reviewed,nc,nc
2014-06-30T23:52:33.520Z,-59.5983,-26.2827,35,4.4,mb,,123,15.334,0.96,us,usb000rvtp,2014-09-26T11:49:51.000Z,"South Sandwich Islands region",earthquake,,1.9,0.139,15,reviewed,us,us
2014-06-30T23:47:52.900Z,35.8845,-97.2607,5,2.9,ml,,65,,0.61,us,usc000rp6j,2014-09-26T11:49:51.000Z,"4 km NNW of Meridian, Oklahoma",earthquake,,6,,,reviewed,tul,tul
2014-06-30T23:13:42.656Z,39.4849,-119.1043,10.7,2.3,ml,24,145.41,0.313,0.1283,nn,nn00450657,2018-06-29T23:10:52.083Z,"12 km NE of Silver Springs, Nevada",earthquake,,1.4,0.22,11,reviewed,nn,nn
2014-06-30T22:59:11.010Z,-55.3606,-27.9001,15.63,4.3,mb,,86,5.082,0.66,us,usb000rvtm,2014-09-26T11:49:51.000Z,"South Sandwich Islands region",earthquake,,4.8,0.13,17,reviewed,us,us
2014-06-30T22:52:01.788Z,51.9493,178.2347,129.2,2.4,ml,,,,0.44,ak,ak0148bpoi2a,2019-05-14T04:13:13.729Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,3,,,reviewed,ak,ak
2014-06-30T22:42:04.600Z,35.04,-117.6725,-0.827,2.09,ml,23,110,0.1072,0.15,ci,ci37237856,2016-03-12T00:37:13.626Z,"5km NNW of Boron, CA",quarry blast,0.57,31.61,0.195,65,reviewed,ci,ci
2014-06-30T22:22:10.852Z,58.1913,-155.285,2.1,2,ml,,,,0.3,ak,ak0148bpi3a5,2019-05-14T04:12:59.503Z,"Alaska Peninsula",earthquake,,0.4,,,reviewed,ak,ak
2014-06-30T22:19:21.003Z,51.7099,178.3635,101.5,2.1,ml,,,,0.33,ak,ak0148bphgx0,2019-05-14T04:12:59.027Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,3.7,,,reviewed,ak,ak
2014-06-30T22:00:32.350Z,-57.494,-25.7798,84.78,4.5,mb,,91,6.827,0.63,us,usb000rvtl,2014-09-26T11:49:51.000Z,"South Sandwich Islands region",earthquake,,4.2,0.118,22,reviewed,us,us
2014-06-30T21:58:54.470Z,-1.8885,99.2471,23.48,4.9,mb,,68,2.837,0.7,us,usc000rnzr,2014-09-26T11:49:51.000Z,"161 km SW of Padang, Indonesia",earthquake,,4.2,0.065,74,reviewed,us,us
2014-06-30T21:58:18.568Z,54.0935,-165.1015,71.5,2.1,ml,,,,0.33,ak,ak0148bp4e1s,2019-05-21T00:52:59.343Z,"44 km E of Akutan, Alaska",earthquake,,1,,,reviewed,ak,ak
2014-06-30T21:52:27.050Z,51.7254,-173.4802,85.5,2,ml,,,,0.46,ak,ak0148bp34ep,2019-05-14T04:13:26.385Z,"72 km SE of Atka, Alaska",earthquake,,7.4,,,reviewed,ak,ak
2014-06-30T21:42:14.890Z,-11.4348,161.5894,10,4.5,mb,,76,2.557,0.55,us,usb000rvtk,2014-09-26T11:49:51.000Z,"114 km SSW of Kirakira, Solomon Islands",earthquake,,1.9,0.124,19,reviewed,us,us
2014-06-30T21:25:46.100Z,2.2411,126.3181,69.18,4.1,mb,,176,1.796,0.71,us,usb000rvtj,2014-09-26T11:49:50.000Z,"171 km ENE of Laikit, Laikit II (Dimembe), Indonesia",earthquake,,7.8,0.175,9,reviewed,us,us
2014-06-30T20:58:13.220Z,51.5869,143.0717,10,4.9,mb,,102,4.637,0.7,us,usc000rnz1,2014-09-26T11:49:50.000Z,"24 km S of Nogliki, Russia",earthquake,,1.8,0.037,231,reviewed,us,us
2014-06-30T20:56:18.000Z,51.8735,178.4779,113,2.1,ml,,,,0.34,ak,ak0148boiiyw,2019-05-14T04:12:55.834Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,3.1,,,reviewed,ak,ak
2014-06-30T20:45:30.290Z,-29.9885,-177.35,10,5.2,mb,,120,0.896,0.79,us,usc000rnyl,2014-09-26T11:49:50.000Z,"Kermadec Islands, New Zealand",earthquake,,1.8,0.056,117,reviewed,us,us
2014-06-30T20:18:42.400Z,18.9691,-64.5213,32,2.6,Md,4,320.4,0.55695548,0.07,pr,pr14181022,2014-07-01T00:40:27.757Z,"76 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,3.3,8.3,0,3,reviewed,pr,pr
2014-06-30T20:08:03.100Z,35.8824,-97.2661,6.195,2.5,ml,,64,,0.33,us,usc000rnyg,2014-09-26T11:49:50.000Z,"4 km NNW of Meridian, Oklahoma",earthquake,,5.6,,,reviewed,tul,tul
2014-06-30T19:59:41.760Z,36.3787,-114.8298,7.6,2.19,ml,21,228.81,0.243,,nn,nn00450627,2014-06-30T20:02:58.023Z,"25 km NE of Nellis Air Force Base, Nevada",earthquake,,,,,automatic,nn,nn
2014-06-30T19:55:32.390Z,28.3404,138.8441,511,6.2,mww,,13,3.21,0.64,us,usc000rnx0,2022-05-03T16:55:42.716Z,"Bonin Islands, Japan region",earthquake,,1.9,,,reviewed,us,us
2014-06-30T19:26:16.720Z,-16.3883,-177.2403,225.39,4.3,mb,,272,4.699,0.68,us,usb000rvte,2014-09-26T11:49:50.000Z,"248 km SSE of Alo, Wallis and Futuna",earthquake,,9.8,0.122,19,reviewed,us,us
2014-06-30T19:15:04.219Z,51.7809,178.6333,90.6,2.3,ml,,,,0.27,ak,ak0148bno9xx,2019-05-14T04:12:52.090Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2014-06-30T19:09:57.700Z,19.1415,-65.124,100,3.3,Md,8,280.8,0.80219555,0.2,pr,pr14181021,2014-09-26T11:49:50.000Z,"Puerto Rico region",earthquake,3.3,3.9,0,3,reviewed,pr,pr
